iter	RMSE
36256	1.055480979
36257	1.055476929
36258	1.055475516
36259	1.055473679
36260	1.055473019
36261	1.0554709
36262	1.05546977
36263	1.055467744
36264	1.055464777
36265	1.055463694
36266	1.055462516
36267	1.055456393
36268	1.055455499
36269	1.055454415
36270	1.055451966
36271	1.055449376
36272	1.055446926
36273	1.055444148
36274	1.05543859
36275	1.055434916
36276	1.055431054
36277	1.055430394
36278	1.055427568
36279	1.055423188
36280	1.055422057
36281	1.055421398
36282	1.055419561
36283	1.055416076
36284	1.055413202
36285	1.055412355
36286	1.055409434
36287	1.055406985
36288	1.055403594
36289	1.05540138
36290	1.055399637
36291	1.055397706
36292	1.055395304
36293	1.055393514
36294	1.055391818
36295	1.055389604
36296	1.055385554
36297	1.055384093
36298	1.055378205
36299	1.055370528
36300	1.055365064
36301	1.055364027
36302	1.055361578
36303	1.0553604
36304	1.055356208
36305	1.0553539
36306	1.055352251
36307	1.055348954
36308	1.055348059
36309	1.055346882
36310	1.055342171
36311	1.055340051
36312	1.055338167
36313	1.055336142
36314	1.05533487
36315	1.055334305
36316	1.055326768
36317	1.055325213
36318	1.055322952
36319	1.055320314
36320	1.055318807
36321	1.055314096
36322	1.055312589
36323	1.055310658
36324	1.055307172
36325	1.055305005
36326	1.055304298
36327	1.055301425
36328	1.055296008
36329	1.055294029
36330	1.055290449
36331	1.055289224
36332	1.055286209
36333	1.055283336
36334	1.055281263
36335	1.055277212
36336	1.055275233
36337	1.055273349
36338	1.055272407
36339	1.055271418
36340	1.055268827
36341	1.055255448
36342	1.055253705
36343	1.055252292
36344	1.055250643
36345	1.055246874
36346	1.055244142
36347	1.055240279
36348	1.055239007
36349	1.055224168
36350	1.055222849
36351	1.055190248
36352	1.05518761
36353	1.055186903
36354	1.055184312
36355	1.055177528
36356	1.055176114
36357	1.05517423
36358	1.055172628
36359	1.055169425
36360	1.055167729
36361	1.05516363
36362	1.055161887
36363	1.05516052
36364	1.055157458
36365	1.055155385
36366	1.055154396
36367	1.055152511
36368	1.055150108
36369	1.05514813
36370	1.055147234
36371	1.055144926
36372	1.055142476
36373	1.055141345
36374	1.055139272
36375	1.055137246
36376	1.055132723
36377	1.055126127
36378	1.055125374
36379	1.055122453
36380	1.055118778
36381	1.055117506
36382	1.055113736
36383	1.055112276
36384	1.055109402
36385	1.055106292
36386	1.05510568
36387	1.055102005
36388	1.055099932
36389	1.055099036
36390	1.055095314
36391	1.05509211
36392	1.055089896
36393	1.055088011
36394	1.05508542
36395	1.055083724
36396	1.055080002
36397	1.055077316
36398	1.055075808
36399	1.055074913
36400	1.055070437
36401	1.055068694
36402	1.055066621
36403	1.055065113
36404	1.055061673
36405	1.055057621
36406	1.05505503
36407	1.055053805
36408	1.055051307
36409	1.05504669
36410	1.05504212
36411	1.055037973
36412	1.055032649
36413	1.055030151
36414	1.055026665
36415	1.055024356
36416	1.055019691
36417	1.055012246
36418	1.055011445
36419	1.055010362
36420	1.055009655
36421	1.055008712
36422	1.055005885
36423	1.055004707
36424	1.05500433
36425	1.055002351
36426	1.054999948
36427	1.054996131
36428	1.05499222
36429	1.05498911
36430	1.054987179
36431	1.054983268
36432	1.054980393
36433	1.054979357
36434	1.054976765
36435	1.054975446
36436	1.054974267
36437	1.05497177
36438	1.054970356
36439	1.054966822
36440	1.05496522
36441	1.054963335
36442	1.054961733
36443	1.054958529
36444	1.054953393
36445	1.054950236
36446	1.054948304
36447	1.054947173
36448	1.054946466
36449	1.054945523
36450	1.054938408
36451	1.054935251
36452	1.0549328
36453	1.054929172
36454	1.054927287
36455	1.054925261
36456	1.054922575
36457	1.054917438
36458	1.054913197
36459	1.054911076
36460	1.054910228
36461	1.054907731
36462	1.05490627
36463	1.05490316
36464	1.054901227
36465	1.054900002
36466	1.054898117
36467	1.054896468
36468	1.054894347
36469	1.054888551
36470	1.054887231
36471	1.054885676
36472	1.054884215
36473	1.05488266
36474	1.054874461
36475	1.054870832
36476	1.054868146
36477	1.054866402
36478	1.054858815
36479	1.054857307
36480	1.054855752
36481	1.054853489
36482	1.054847787
36483	1.054841708
36484	1.054838126
36485	1.054836571
36486	1.054835063
36487	1.054832754
36488	1.054826344
36489	1.054824129
36490	1.054819558
36491	1.05481739
36492	1.054813337
36493	1.054808718
36494	1.054804665
36495	1.054801885
36496	1.054799246
36497	1.054796936
36498	1.054794816
36499	1.054790055
36500	1.054787746
36501	1.054783175
36502	1.054782373
36503	1.054781242
36504	1.054776812
36505	1.054769648
36506	1.054767245
36507	1.054753058
36508	1.054752163
36509	1.054748204
36510	1.054746978
36511	1.05474236
36512	1.054740663
36513	1.054737694
36514	1.054735337
36515	1.05472987
36516	1.054729069
36517	1.054727702
36518	1.054724968
36519	1.054723083
36520	1.054719831
36521	1.054714882
36522	1.054713373
36523	1.054711205
36524	1.054710451
36525	1.054709179
36526	1.05470357
36527	1.054702486
36528	1.054701496
36529	1.05469584
36530	1.054692776
36531	1.054691786
36532	1.054689053
36533	1.05468712
36534	1.054685706
36535	1.054684198
36536	1.054679909
36537	1.0546743
36538	1.054673404
36539	1.054672697
36540	1.054667135
36541	1.05466624
36542	1.054662233
36543	1.054657897
36544	1.05465455
36545	1.05464814
36546	1.054643898
36547	1.054642059
36548	1.054632868
36549	1.054629333
36550	1.054627919
36551	1.054625467
36552	1.054617313
36553	1.054614202
36554	1.054609818
36555	1.054607461
36556	1.054606094
36557	1.054602889
36558	1.054600202
36559	1.054598081
36560	1.054597751
36561	1.054596572
36562	1.05459497
36563	1.054590256
36564	1.05458639
36565	1.054584128
36566	1.054581959
36567	1.054580168
36568	1.054579084
36569	1.054578
36570	1.054576444
36571	1.054574464
36572	1.05457371
36573	1.054571636
36574	1.05457041
36575	1.054563764
36576	1.054561454
36577	1.054559191
36578	1.054558013
36579	1.054556929
36580	1.054554195
36581	1.054551696
36582	1.054546086
36583	1.054539628
36584	1.054538544
36585	1.054537978
36586	1.0545368
36587	1.054534726
36588	1.054531991
36589	1.054527843
36590	1.054522988
36591	1.05452195
36592	1.054519263
36593	1.054517566
36594	1.054515398
36595	1.054513324
36596	1.054509552
36597	1.054507384
36598	1.054506582
36599	1.054505592
36600	1.054502387
36601	1.054497154
36602	1.054495362
36603	1.054494561
36604	1.054492628
36605	1.054491497
36606	1.054489093
36607	1.054484755
36608	1.054483671
36609	1.054482728
36610	1.054481974
36611	1.054478674
36612	1.054477165
36613	1.05447396
36614	1.054471178
36615	1.054469245
36616	1.054455432
36617	1.054453829
36618	1.054451189
36619	1.054438884
36620	1.054438271
36621	1.054436339
36622	1.054434594
36623	1.054431718
36624	1.054429644
36625	1.054427145
36626	1.054425071
36627	1.054423515
36628	1.054420781
36629	1.054419319
36630	1.054415217
36631	1.054411964
36632	1.054410691
36633	1.054408004
36634	1.054406778
36635	1.054405647
36636	1.054404327
36637	1.054402535
36638	1.054401451
36639	1.054398999
36640	1.054396877
36641	1.05439254
36642	1.054391126
36643	1.054390183
36644	1.054387731
36645	1.054385704
36646	1.054383252
36647	1.054380376
36648	1.054378914
36649	1.054375567
36650	1.054374247
36651	1.054369956
36652	1.054365807
36653	1.054365053
36654	1.054331294
36655	1.054328937
36656	1.054327617
36657	1.054325966
36658	1.054321628
36659	1.054319884
36660	1.054308992
36661	1.054307813
36662	1.054307106
36663	1.054304088
36664	1.054298006
36665	1.054295884
36666	1.054294847
36667	1.054289566
36668	1.054287774
36669	1.054280701
36670	1.054279098
36671	1.054278297
36672	1.054275043
36673	1.054273016
36674	1.054271507
36675	1.054270281
36676	1.054269432
36677	1.054266791
36678	1.054265613
36679	1.054263255
36680	1.05425788
36681	1.054255758
36682	1.05425175
36683	1.054247883
36684	1.054244252
36685	1.054241706
36686	1.054240999
36687	1.054239348
36688	1.054231898
36689	1.054230106
36690	1.054229163
36691	1.054225343
36692	1.054221241
36693	1.054213319
36694	1.054212046
36695	1.054209075
36696	1.054208368
36697	1.054205397
36698	1.054202992
36699	1.0542012
36700	1.054198889
36701	1.054195164
36702	1.054194127
36703	1.05419059
36704	1.054189647
36705	1.054187431
36706	1.054185026
36707	1.054181913
36708	1.054177056
36709	1.05417484
36710	1.054173614
36711	1.054153902
36712	1.054149516
36713	1.054146404
36714	1.054145084
36715	1.054142773
36716	1.054140604
36717	1.05413966
36718	1.054127682
36719	1.05412655
36720	1.054123909
36721	1.054122447
36722	1.054119146
36723	1.054117118
36724	1.054114053
36725	1.054113157
36726	1.05411028
36727	1.054109809
36728	1.054106508
36729	1.05410613
36730	1.054103489
36731	1.054101839
36732	1.054099622
36733	1.054097264
36734	1.054095755
36735	1.054094529
36736	1.05409052
36737	1.054078589
36738	1.054075665
36739	1.054071279
36740	1.054068402
36741	1.054064252
36742	1.054062601
36743	1.054058828
36744	1.05405713
36745	1.054054489
36746	1.054053404
36747	1.054052272
36748	1.054051376
36749	1.054038171
36750	1.054031568
36751	1.054030672
36752	1.054028502
36753	1.054027182
36754	1.054025625
36755	1.054023503
36756	1.054022135
36757	1.054021192
36758	1.05401973
36759	1.054016287
36760	1.054013269
36761	1.054001147
36762	1.053997893
36763	1.05399695
36764	1.053995205
36765	1.053962236
36766	1.053961576
36767	1.053959029
36768	1.053957095
36769	1.053955963
36770	1.053954784
36771	1.05395252
36772	1.05395068
36773	1.053950114
36774	1.053946105
36775	1.05394469
36776	1.05394403
36777	1.05394219
36778	1.053936766
36779	1.053935587
36780	1.0539337
36781	1.053932379
36782	1.053927946
36783	1.053926766
36784	1.053922993
36785	1.053918559
36786	1.053917191
36787	1.053916389
36788	1.053912899
36789	1.053906531
36790	1.053898324
36791	1.053896154
36792	1.053893795
36793	1.053889314
36794	1.053888182
36795	1.053887145
36796	1.053885635
36797	1.053881248
36798	1.053877805
36799	1.053875163
36800	1.053870824
36801	1.053869126
36802	1.053868135
36803	1.053863418
36804	1.053860446
36805	1.053854786
36806	1.053853606
36807	1.053850871
36808	1.053849361
36809	1.053848229
36810	1.053842238
36811	1.053841153
36812	1.053838983
36813	1.0538387
36814	1.053835493
36815	1.053833087
36816	1.05383186
36817	1.053829313
36818	1.053827285
36819	1.053825209
36820	1.053823464
36821	1.053821152
36822	1.053819548
36823	1.053815916
36824	1.053813652
36825	1.053812284
36826	1.053809878
36827	1.053808133
36828	1.05380634
36829	1.053804453
36830	1.053803604
36831	1.053802849
36832	1.053802047
36833	1.053799406
36834	1.05379733
36835	1.053764732
36836	1.053760864
36837	1.053760204
36838	1.053753882
36839	1.05375275
36840	1.053749542
36841	1.053745249
36842	1.05374322
36843	1.053742182
36844	1.053741569
36845	1.053739541
36846	1.053737984
36847	1.053734115
36848	1.053732228
36849	1.053730719
36850	1.053729775
36851	1.05372718
36852	1.053725529
36853	1.05372251
36854	1.053718217
36855	1.053715339
36856	1.053710055
36857	1.0537093
36858	1.053703261
36859	1.053697034
36860	1.053694203
36861	1.05369142
36862	1.053689108
36863	1.053681418
36864	1.053680286
36865	1.053675851
36866	1.053670803
36867	1.053666557
36868	1.053663395
36869	1.053661603
36870	1.053659715
36871	1.053657828
36872	1.053655233
36873	1.053652119
36874	1.053646033
36875	1.05364509
36876	1.053643674
36877	1.053637777
36878	1.053634332
36879	1.053633908
36880	1.05363169
36881	1.053630747
36882	1.053623339
36883	1.05362282
36884	1.053619376
36885	1.053616451
36886	1.053614894
36887	1.05361329
36888	1.053612157
36889	1.053607345
36890	1.053603287
36891	1.053601211
36892	1.053599984
36893	1.053597436
36894	1.053596162
36895	1.0535947
36896	1.053582196
36897	1.05358163
36898	1.053580498
36899	1.053577384
36900	1.053575355
36901	1.053574458
36902	1.053570212
36903	1.053567617
36904	1.05356672
36905	1.053565446
36906	1.053563842
36907	1.053561813
36908	1.053560964
36909	1.053549781
36910	1.053544355
36911	1.053541004
36912	1.053540769
36913	1.053539542
36914	1.053537135
36915	1.053503822
36916	1.053501463
36917	1.053499905
36918	1.053496885
36919	1.053494432
36920	1.053492308
36921	1.053462863
36922	1.053461353
36923	1.053459985
36924	1.05345871
36925	1.053455596
36926	1.053453708
36927	1.053451538
36928	1.053445073
36929	1.053441581
36930	1.053440684
36931	1.05343974
36932	1.053437428
36933	1.053435021
36934	1.05343403
36935	1.053431057
36936	1.053427141
36937	1.053424781
36938	1.053423507
36939	1.053421336
36940	1.053419496
36941	1.053417561
36942	1.053416193
36943	1.053415579
36944	1.053413833
36945	1.053412653
36946	1.053408217
36947	1.053407037
36948	1.053404961
36949	1.053403687
36950	1.053401422
36951	1.053397552
36952	1.053394768
36953	1.05339406
36954	1.053391464
36955	1.053389388
36956	1.053384055
36957	1.053383442
36958	1.05337641
36959	1.053371738
36960	1.053369378
36961	1.053368529
36962	1.053366736
36963	1.053364565
36964	1.05336178
36965	1.053361403
36966	1.053356872
36967	1.053351775
36968	1.053351445
36969	1.053350548
36970	1.05334682
36971	1.053345876
36972	1.053342053
36973	1.053337664
36974	1.053334549
36975	1.05333219
36976	1.053329217
36977	1.053324355
36978	1.053319919
36979	1.053317229
36980	1.053314964
36981	1.053312745
36982	1.053307129
36983	1.053304628
36984	1.053304156
36985	1.053302834
36986	1.053296605
36987	1.053295094
36988	1.053290658
36989	1.053289289
36990	1.05328844
36991	1.053287448
36992	1.053284381
36993	1.053283767
36994	1.053280039
36995	1.05327867
36996	1.053277254
36997	1.053274658
36998	1.053271874
36999	1.053264275
37000	1.053262764
37001	1.053260546
37002	1.05325913
37003	1.05325729
37004	1.053253514
37005	1.053250587
37006	1.053246009
37007	1.053244121
37008	1.053240959
37009	1.053238741
37010	1.0532369
37011	1.053235295
37012	1.053231236
37013	1.053230481
37014	1.053228404
37015	1.053224109
37016	1.053222174
37017	1.053218964
37018	1.053218067
37019	1.053214716
37020	1.053211837
37021	1.0532074
37022	1.053206551
37023	1.053205323
37024	1.053204474
37025	1.053199518
37026	1.053198527
37027	1.053196119
37028	1.053195223
37029	1.053192957
37030	1.053190786
37031	1.05318937
37032	1.053188662
37033	1.053184744
37034	1.053183611
37035	1.053180213
37036	1.053179316
37037	1.053174643
37038	1.053172377
37039	1.053170112
37040	1.05316119
37041	1.053160058
37042	1.053158264
37043	1.053156753
37044	1.053155857
37045	1.053153496
37046	1.053143489
37047	1.053137684
37048	1.053134899
37049	1.053134049
37050	1.053130225
37051	1.053125741
37052	1.053123711
37053	1.053121634
37054	1.053118141
37055	1.053114695
37056	1.053112099
37057	1.053110589
37058	1.053108889
37059	1.053104924
37060	1.053102989
37061	1.053100628
37062	1.053096191
37063	1.053093784
37064	1.053088261
37065	1.053087364
37066	1.053078347
37067	1.053074949
37068	1.053071833
37069	1.053071219
37070	1.053069142
37071	1.053065366
37072	1.053063053
37073	1.053060079
37074	1.053057954
37075	1.053056302
37076	1.053052101
37077	1.053046389
37078	1.053045397
37079	1.05304247
37080	1.053041337
37081	1.053039402
37082	1.053035248
37083	1.053033171
37084	1.053026231
37085	1.053023587
37086	1.053017922
37087	1.053017214
37088	1.053014995
37089	1.053003996
37090	1.053002674
37091	1.053001446
37092	1.052988841
37093	1.05298615
37094	1.052983365
37095	1.052972412
37096	1.052970335
37097	1.052966747
37098	1.052964717
37099	1.05296297
37100	1.052959288
37101	1.052954803
37102	1.052952584
37103	1.052950884
37104	1.052949704
37105	1.052947296
37106	1.052945832
37107	1.052941819
37108	1.052939128
37109	1.05293521
37110	1.052934313
37111	1.052932141
37112	1.052927892
37113	1.052926523
37114	1.052924351
37115	1.052923359
37116	1.05292114
37117	1.0529159
37118	1.052913397
37119	1.052911981
37120	1.05290929
37121	1.052905135
37122	1.05290386
37123	1.052899989
37124	1.052898147
37125	1.052895409
37126	1.05289201
37127	1.052888846
37128	1.052886155
37129	1.052883842
37130	1.052882236
37131	1.05287081
37132	1.052868025
37133	1.05286623
37134	1.05286505
37135	1.052863209
37136	1.052859384
37137	1.052857495
37138	1.05285301
37139	1.052850224
37140	1.052845786
37141	1.052840639
37142	1.052838515
37143	1.052834643
37144	1.052831763
37145	1.052827655
37146	1.052824444
37147	1.052821753
37148	1.052820667
37149	1.052818872
37150	1.052816134
37151	1.052814859
37152	1.052812876
37153	1.05281127
37154	1.052807304
37155	1.052803432
37156	1.05280041
37157	1.052798616
37158	1.052797247
37159	1.052794933
37160	1.052793941
37161	1.052792005
37162	1.052789833
37163	1.05278615
37164	1.052784639
37165	1.052782798
37166	1.052776801
37167	1.052756968
37168	1.052754938
37169	1.052753946
37170	1.052752671
37171	1.052748469
37172	1.052747335
37173	1.052744172
37174	1.052743369
37175	1.052740347
37176	1.052739119
37177	1.052734161
37178	1.052729486
37179	1.05272925
37180	1.052725991
37181	1.052725
37182	1.052719994
37183	1.0527182
37184	1.052716594
37185	1.052716358
37186	1.05271395
37187	1.052711967
37188	1.052706914
37189	1.052703986
37190	1.05270323
37191	1.052697091
37192	1.052689819
37193	1.052687458
37194	1.052686041
37195	1.052684341
37196	1.052680658
37197	1.05267688
37198	1.052675699
37199	1.052674991
37200	1.05267381
37201	1.052672866
37202	1.052669655
37203	1.052667482
37204	1.052665782
37205	1.05266191
37206	1.052656951
37207	1.052655393
37208	1.052653598
37209	1.052652701
37210	1.052650623
37211	1.052648262
37212	1.052640092
37213	1.052637778
37214	1.052636408
37215	1.052631686
37216	1.052630411
37217	1.052628238
37218	1.052626491
37219	1.052624696
37220	1.052623468
37221	1.052622335
37222	1.052618321
37223	1.052616998
37224	1.052615204
37225	1.052614543
37226	1.052613409
37227	1.052612795
37228	1.052600988
37229	1.052598202
37230	1.052579405
37231	1.052575438
37232	1.052572793
37233	1.05257166
37234	1.052560561
37235	1.052557539
37236	1.052557066
37237	1.052556027
37238	1.052554894
37239	1.052551068
37240	1.052543086
37241	1.052540678
37242	1.052537041
37243	1.052535104
37244	1.052533546
37245	1.05253279
37246	1.052531562
37247	1.052529484
37248	1.052524903
37249	1.052523108
37250	1.052517582
37251	1.052514134
37252	1.0525113
37253	1.052509647
37254	1.052508372
37255	1.052507333
37256	1.052506294
37257	1.052505585
37258	1.052499776
37259	1.052497603
37260	1.052497272
37261	1.052489904
37262	1.052489007
37263	1.052486834
37264	1.052485181
37265	1.052476632
37266	1.052474223
37267	1.052472145
37268	1.052465957
37269	1.052461045
37270	1.052458164
37271	1.052456983
37272	1.052449992
37273	1.052447347
37274	1.052440923
37275	1.052437286
37276	1.052434877
37277	1.052431854
37278	1.052430154
37279	1.052427225
37280	1.05242543
37281	1.052423635
37282	1.052422596
37283	1.052419998
37284	1.052418676
37285	1.052415275
37286	1.052413527
37287	1.052411212
37288	1.052409512
37289	1.052405639
37290	1.052404599
37291	1.052401954
37292	1.052400726
37293	1.052396239
37294	1.052393924
37295	1.052389531
37296	1.052384713
37297	1.052383532
37298	1.05238202
37299	1.052381406
37300	1.052376446
37301	1.052375313
37302	1.052369644
37303	1.052365156
37304	1.05236407
37305	1.05235911
37306	1.052357835
37307	1.052355945
37308	1.052353536
37309	1.05235226
37310	1.052351457
37311	1.052349568
37312	1.052347867
37313	1.052342671
37314	1.05234097
37315	1.052338372
37316	1.052336577
37317	1.052332184
37318	1.052326279
37319	1.052324153
37320	1.052320894
37321	1.052316406
37322	1.052313335
37323	1.05231017
37324	1.052308092
37325	1.05230743
37326	1.052305635
37327	1.052304076
37328	1.05230299
37329	1.052294156
37330	1.052292502
37331	1.052289479
37332	1.052287778
37333	1.052284991
37334	1.052284093
37335	1.052283101
37336	1.052282204
37337	1.052280314
37338	1.052278094
37339	1.052276015
37340	1.05227455
37341	1.052272991
37342	1.052270535
37343	1.05226959
37344	1.052267748
37345	1.052265527
37346	1.052264299
37347	1.052260567
37348	1.052258205
37349	1.052257165
37350	1.052254189
37351	1.052252583
37352	1.052239449
37353	1.052228583
37354	1.052228158
37355	1.052219796
37356	1.052219134
37357	1.052215874
37358	1.05221493
37359	1.052213843
37360	1.052209355
37361	1.052206425
37362	1.052204677
37363	1.052201795
37364	1.052196598
37365	1.052195654
37366	1.052193008
37367	1.052189086
37368	1.052186677
37369	1.05218337
37370	1.052182708
37371	1.052181574
37372	1.052179779
37373	1.052179212
37374	1.0521777
37375	1.052174771
37376	1.052171842
37377	1.052166928
37378	1.052165227
37379	1.05216277
37380	1.052156817
37381	1.052153699
37382	1.052152707
37383	1.052149919
37384	1.052140847
37385	1.052135461
37386	1.052132107
37387	1.052128752
37388	1.052126059
37389	1.05212587
37390	1.052123129
37391	1.052121854
37392	1.052120531
37393	1.052118404
37394	1.05211401
37395	1.052106072
37396	1.052100355
37397	1.052098749
37398	1.052095347
37399	1.05209341
37400	1.052092181
37401	1.052090905
37402	1.052088496
37403	1.052083723
37404	1.052079612
37405	1.052071863
37406	1.052068603
37407	1.052066571
37408	1.05206213
37409	1.052060996
37410	1.052059814
37411	1.052058869
37412	1.052056318
37413	1.052055042
37414	1.052053861
37415	1.052050175
37416	1.052048852
37417	1.052045969
37418	1.052043749
37419	1.052040913
37420	1.052039449
37421	1.052035385
37422	1.052034298
37423	1.052031888
37424	1.052030754
37425	1.05202877
37426	1.052027777
37427	1.052021445
37428	1.052021115
37429	1.052020311
37430	1.052016389
37431	1.05200949
37432	1.052008451
37433	1.052006891
37434	1.052004954
37435	1.051999472
37436	1.051998196
37437	1.051994322
37438	1.05199366
37439	1.051992951
37440	1.051990825
37441	1.05198884
37442	1.051986572
37443	1.051983973
37444	1.051980334
37445	1.051979342
37446	1.051976885
37447	1.051975798
37448	1.051964173
37449	1.051961999
37450	1.051960581
37451	1.051958502
37452	1.051955194
37453	1.051952548
37454	1.051950658
37455	1.0519482
37456	1.051947302
37457	1.051946168
37458	1.051944231
37459	1.051939647
37460	1.051937473
37461	1.051932889
37462	1.051930432
37463	1.051929108
37464	1.051927029
37465	1.051924666
37466	1.051917767
37467	1.051915876
37468	1.051912899
37469	1.051909213
37470	1.051907559
37471	1.051905999
37472	1.051903636
37473	1.051902502
37474	1.051898532
37475	1.051892861
37476	1.051888041
37477	1.051885678
37478	1.051884166
37479	1.051881755
37480	1.051878778
37481	1.051872965
37482	1.051870649
37483	1.051868475
37484	1.051866632
37485	1.051865782
37486	1.051862521
37487	1.051860914
37488	1.051858362
37489	1.051855195
37490	1.051853825
37491	1.051853163
37492	1.051852123
37493	1.051850422
37494	1.051846405
37495	1.051844089
37496	1.051841773
37497	1.051841348
37498	1.051840072
37499	1.051838701
37500	1.051828398
37501	1.051826413
37502	1.051822112
37503	1.051820836
37504	1.051817102
37505	1.051812707
37506	1.051810533
37507	1.051809115
37508	1.051807886
37509	1.051803916
37510	1.051800749
37511	1.051796543
37512	1.051793187
37513	1.051782837
37514	1.051778441
37515	1.051777212
37516	1.051775936
37517	1.051770879
37518	1.051770312
37519	1.051768752
37520	1.051767948
37521	1.051764403
37522	1.051763364
37523	1.051761615
37524	1.051759582
37525	1.051758779
37526	1.05175703
37527	1.051752871
37528	1.051743134
37529	1.051737179
37530	1.05173491
37531	1.051731885
37532	1.05172938
37533	1.051727442
37534	1.051725031
37535	1.051717469
37536	1.051716712
37537	1.051711418
37538	1.051710331
37539	1.051705841
37540	1.051701918
37541	1.051700405
37542	1.051698467
37543	1.051690431
37544	1.051687123
37545	1.051685752
37546	1.051684287
37547	1.05168197
37548	1.051679323
37549	1.051674218
37550	1.051672044
37551	1.051669539
37552	1.05166675
37553	1.051663441
37554	1.051662968
37555	1.051660274
37556	1.051657438
37557	1.051656682
37558	1.051656114
37559	1.051653514
37560	1.051646235
37561	1.051645006
37562	1.051643021
37563	1.051638624
37564	1.051638293
37565	1.051633283
37566	1.051629596
37567	1.051628698
37568	1.051627847
37569	1.051626239
37570	1.051621512
37571	1.05162
37572	1.051610876
37573	1.051608654
37574	1.051606433
37575	1.051603313
37576	1.051602131
37577	1.051599626
37578	1.051598349
37579	1.051595986
37580	1.051590407
37581	1.051589273
37582	1.051586862
37583	1.051585727
37584	1.051583364
37585	1.051582418
37586	1.051580716
37587	1.051578353
37588	1.051577833
37589	1.051576415
37590	1.051574287
37591	1.051564029
37592	1.051561902
37593	1.05156072
37594	1.051554574
37595	1.051554007
37596	1.051551927
37597	1.051551123
37598	1.051545781
37599	1.051539824
37600	1.051536704
37601	1.05153401
37602	1.051530464
37603	1.051529329
37604	1.051521293
37605	1.051519402
37606	1.051517511
37607	1.051514485
37608	1.051509805
37609	1.051507772
37610	1.051503091
37611	1.051498316
37612	1.051488246
37613	1.051484559
37614	1.051483897
37615	1.051482242
37616	1.051480304
37617	1.051477656
37618	1.051476805
37619	1.051473732
37620	1.051471699
37621	1.051467397
37622	1.051462669
37623	1.05146092
37624	1.051458698
37625	1.051457043
37626	1.05145345
37627	1.05145241
37628	1.051450187
37629	1.051445838
37630	1.05144163
37631	1.051439313
37632	1.05143728
37633	1.051435625
37634	1.051433451
37635	1.051431749
37636	1.051429479
37637	1.051427162
37638	1.051424893
37639	1.051423711
37640	1.051420449
37641	1.051410472
37642	1.051409432
37643	1.051406501
37644	1.051403617
37645	1.051402435
37646	1.051401773
37647	1.051400827
37648	1.051393168
37649	1.051375437
37650	1.051374018
37651	1.05136877
37652	1.051367919
37653	1.051365791
37654	1.051361536
37655	1.051360165
37656	1.051357044
37657	1.051355342
37658	1.051354443
37659	1.05135293
37660	1.051351795
37661	1.051350519
37662	1.051350093
37663	1.051348155
37664	1.051347445
37665	1.051346169
37666	1.051338556
37667	1.051337847
37668	1.051332125
37669	1.051329336
37670	1.051327113
37671	1.051326451
37672	1.051325458
37673	1.051322621
37674	1.051321014
37675	1.0513195
37676	1.051316663
37677	1.051315103
37678	1.05131236
37679	1.051310753
37680	1.051309618
37681	1.051306733
37682	1.051305126
37683	1.051304275
37684	1.051299972
37685	1.05129808
37686	1.051288434
37687	1.051287157
37688	1.051285833
37689	1.051282381
37690	1.051279402
37691	1.051275808
37692	1.05127387
37693	1.051271931
37694	1.051270181
37695	1.051268384
37696	1.051265074
37697	1.051261811
37698	1.051261149
37699	1.051259447
37700	1.051259447
37701	1.051257319
37702	1.051253725
37703	1.051252921
37704	1.051252732
37705	1.051249233
37706	1.05124441
37707	1.051239681
37708	1.051238829
37709	1.051234243
37710	1.05123202
37711	1.05122975
37712	1.051218921
37713	1.051218732
37714	1.051217124
37715	1.051214949
37716	1.051211307
37717	1.051209747
37718	1.051208612
37719	1.051206626
37720	1.051205632
37721	1.051193905
37722	1.051192817
37723	1.051184636
37724	1.051183642
37725	1.051179339
37726	1.051175887
37727	1.051174799
37728	1.051172813
37729	1.051169928
37730	1.051168462
37731	1.051166192
37732	1.0511643
37733	1.051161179
37734	1.051159098
37735	1.051157869
37736	1.051152619
37737	1.05114912
37738	1.051148079
37739	1.051147181
37740	1.051142593
37741	1.051141931
37742	1.051140607
37743	1.051139945
37744	1.051139093
37745	1.05113758
37746	1.051136492
37747	1.051134837
37748	1.051134364
37749	1.0511119
37750	1.051081158
37751	1.051076287
37752	1.051073496
37753	1.051065267
37754	1.051061861
37755	1.051057605
37756	1.051055287
37757	1.051054483
37758	1.051036605
37759	1.051034902
37760	1.051032632
37761	1.051031355
37762	1.051029037
37763	1.051025395
37764	1.051022746
37765	1.051021469
37766	1.051019341
37767	1.051016361
37768	1.051012577
37769	1.051010685
37770	1.051009361
37771	1.051006712
37772	1.051002739
37773	1.05100203
37774	1.050999759
37775	1.050997536
37776	1.050995361
37777	1.050985901
37778	1.050984482
37779	1.050982117
37780	1.050977623
37781	1.050976535
37782	1.050966271
37783	1.050956385
37784	1.050954446
37785	1.050952648
37786	1.050944654
37787	1.050943283
37788	1.050935052
37789	1.050934059
37790	1.050932261
37791	1.050931552
37792	1.05092966
37793	1.05092772
37794	1.050925024
37795	1.0509237
37796	1.050921192
37797	1.050918307
37798	1.050917408
37799	1.050914617
37800	1.050911685
37801	1.050909083
37802	1.050906907
37803	1.050904873
37804	1.050902366
37805	1.050900332
37806	1.050899622
37807	1.05089825
37808	1.05089773
37809	1.050892148
37810	1.050885289
